source_id,ra,dec,phot_g_mean_mag,bp_rp
5922444483103229952,261.3248860596135,-55.529996917051356,2.3912818,1.4427056
6407842789021567872,334.62477862508103,-60.25977542657531,2.396663,1.438695
856096765753549056,165.46097417209683,56.38257749355825,2.3985364,0.49357748
3704342295607157120,193.89877797423057,3.3972301950318524,2.4037774,1.8989389
5961206940987571200,265.62193838278046,-39.03009162628322,2.4227042,0.19835877
2193192137376175488,319.64633694354825,62.58579604829105,2.428267,0.6600125
792588939773693568,178.45836676657404,53.694797326318046,2.4362755,0.5198331
4473334474604992384,265.86794661822,4.568012245771951,2.4423249,1.2892413
3501215734352781440,188.59681758232725,-23.397012233844624,2.448283,1.0926499
5605797194566011520,111.0237381697198,-29.303082980151718,2.4504085,0.3395319
2202630001603369856,325.87694430713873,58.78002783444686,2.450726,2.2709079
4629125170492116224,56.810583950214635,-74.23845269276111,2.4740036,1.8262122
5310393535853560576,140.52832321650078,-55.01061135363584,2.487886,0.24669337
702343774145932544,140.2625728404832,34.39263287351821,2.488654,1.6008933
1625209684868707328,245.9977069286059,61.514463511632556,2.494415,1.0970564
2816504901198512768,346.19050678740496,15.205082982106333,2.5036576,0.47082543
6126469654585981952,182.08939329942342,-50.72248107334658,2.508257,0.25244522
5917537534527580160,254.65491303478962,-55.99029939641002,2.5107856,1.6126139
5361403934691772160,161.6928645043898,-49.420476913951866,2.5133939,1.1023693
4076915349846977664,276.99244340050245,-25.422523033637848,2.5435061,1.2009923
5306951892646516992,142.80522590576416,-57.03435042166543,2.5465453,1.647223
1297565458994346240,247.55452931903397,21.48954466071868,2.547638,1.1411304
1415230383034813824,262.6080575941285,52.301443329615346,2.5482864,1.1480441
2971266110612490624,83.18258484252563,-17.822282254766677,2.5535128,0.6914878
6247207266946218112,241.35926902767926,-19.80555058042707,2.5550153,0.09424496
4337352305320149760,249.28979755823173,-10.566976077121021,2.5565956,0.44186306
1244946371540479616,208.67086285879768,18.39612273503526,2.5583582,0.90092707
3990320597065899776,168.52777245409249,20.523137041266512,2.5716317,0.5655391
6170243926896213120,207.36109585015143,-34.451040500017236,2.5794034,2.4403427
5099455184968674560,49.87942190770887,-21.75771998267506,2.5895581,2.011383
5502164890740285696,102.48426657164553,-50.61484787877496,2.6184993,1.3124249
3736865265441207424,195.54291476874843,10.95923674149768,2.619051,1.1567237
2968097043228517120,82.06131804802973,-20.759815662845018,2.627176,1.0872264
3490234568129160704,182.53082136956726,-22.619722010989726,2.6297014,1.384757
6319542659461082752,229.25128229268978,-9.383003328572958,2.6346583,0.3496654
5512070906394195968,112.30725962073404,-43.300592607109294,2.6405158,1.6322141
3384529341302871296,100.98300597068413,25.131074836391473,2.6483977,1.4132671
447071293401293056,46.19914439438418,53.50642323794812,2.651,1.0181456
2026116260337482112,292.6803397469523,27.959624176962155,2.651682,1.3495245
2900546759663847168,84.91226376039107,-34.07421247244894,2.6532035,0.29323173
2962546605447869184,76.36538394458108,-22.371367602513757,2.6534927,1.5497768
779106556394253824,167.41547770774767,44.4983642995888,2.68003,1.3199959
510204838759030144,21.45661245731054,60.235067611380984,2.6805298,0.5723715
4683897617110115200,6.482504988433097,-77.25279546754571,2.6807318,0.92413735
5908509891197204480,224.63280437033956,-43.13413617160934,2.6952581,0.15284085
5855593454594292736,189.29540488035568,-69.1356236855019,2.6997497,0.14557481
1339952869195300608,258.7616572468772,36.809174548038804,2.7025177,1.4799106
5859405805013401984,184.39008382548533,-67.96085330413052,2.7034264,2.3211966
2671038928727970944,322.8898027828743,-5.571211107815946,2.7120852,1.0929565
1312665361415345920,250.31919789825196,31.604583878359982,2.7169063,0.8981335
6309703507861332736,222.7191482591402,-16.042081011481653,2.7223556,0.44690943
1381119031215320576,247.16079375745315,41.881650687920455,2.7236698,3.1317515
4049975081571729920,271.45176593069976,-30.424938157908525,2.7243106,1.2346699
1887953690728237568,340.7506395031158,30.221130397877182,2.7250793,1.109237
2680356911816018048,331.44606406642515,-0.31989739999996836,2.727835,1.1494417
5239828735016184448,160.7389810431919,-64.39440583205966,2.7347076,0.055695772
3557567320183657472,162.40663105834716,-16.19275976302023,2.7356641,1.3883028
3017190546641718144,83.85826322361507,-5.909896048091421,2.7408419,0.11113644
5698015743046182272,121.8856299797689,-24.304115553778075,2.7505891,0.78982997
4935615308047192576,22.091261274313453,-43.31915413670581,2.7603414,1.6890006
5610441600394646016,105.42975475577698,-27.934808608833123,2.7605493,1.7686272
1312665361414730624,250.31915796740566,31.604519240231134,2.7632272,0.9015522
4136366183978856960,257.5946814508237,-15.72447861063109,2.7693226,0.44946527
6071060144089351808,183.7860104400386,-58.748974282250245,2.7730124,-0.007714033
6194563955869054848,199.7307355656656,-23.171710892760082,2.776534,1.1548169
3211922645854328832,76.9620005509911,-5.086810304091459,2.7777147,0.43548036
6165699748417797504,200.1473375344814,-36.712670004585064,2.7811801,0.4684584
641662895638787584,146.46258258682883,23.7742057827888,2.7839565,1.0609426
5826168461855385472,238.7838064740902,-63.43251144584002,2.784391,0.62880015
6044420729667868928,248.97058883392532,-28.216118043025787,2.8028276,-0.01395607
4082115215112774272,287.440967928891,-21.02377872569698,2.803014,0.6970482
2887731882922767744,87.74026611929386,-35.76651139745324,2.8041787,1.2997231
4713424658275847168,29.694939353364006,-61.56973866594546,2.8074205,0.6097002
2255173119658513408,288.13986191145926,67.66194921202765,2.8079169,1.2463834
168726523212358272,58.53304404662457,31.88359461391294,2.8219895,0.35094476
6838311796136238976,326.76139246141946,-16.128607188133948,2.836813,0.6872513
1824534959611831680,296.84697410021977,18.53431498544213,2.8368227,1.9357872
6875990375999580544,305.2529803545091,-14.781406001156812,2.8368742,1.0786076
205499655242974464,75.49223197537926,43.823296688371194,2.847648,0.96053123
6674382927491854848,309.3921343889334,-47.2912080024033,2.8521497,1.2221763
2769202742740232960,3.3089703843753013,15.183550741446307,2.8534293,0.09509516
3143264535611892096,111.78744022702931,8.289146534444166,2.856039,0.097438335
1823067317695766784,299.6895907690142,19.4922471120651,2.8593628,1.6970007
2610370969483589888,343.1537089468947,-7.579451402482835,2.8595295,1.9338799
4039970797062166400,267.4647360322948,-37.0432231563698,2.860071,1.3463864
5958043164999014400,266.8961644868148,-40.127021345862346,2.8666828,0.9037235
2199493438511811712,332.7137697826255,58.20128527773775,2.8701382,1.5724754
583588100209595776,133.84799100696154,5.9456285938922715,2.8702028,1.1994629
5253347574087339776,154.27049434677835,-61.3322788093693,2.8710227,1.5570004
2858629802998456576,9.832595312681915,30.86050281776377,2.8720777,1.4206281
6235406071207202688,239.71290472790042,-26.114226866466353,2.8735147,-0.06000185
5538814190283894656,116.31367447237092,-37.96856044058731,2.875049,1.8465354
5949437149987478016,262.9601503332293,-49.87644249970017,2.8780158,0.234658
4444057469252265984,254.41575470820635,9.374984808370574,2.8820894,1.3088837
5823248090239625088,229.72661750917953,-68.67968528286241,2.882312,0.3196814
66714384142368256,56.87125084725649,24.10493447522506,2.896132,0.14834332
229898024422755840,59.463595170524904,40.0100950978535,2.904279,0.008548498
1517698716348324992,194.0056156711975,38.31862104268021,2.9043932,0.2194066
3402918982515591168,84.41119325636477,21.14245103416954,2.9119813,0.037825584
2079784488001577600,296.2439176177008,45.13102484391075,2.9163165,0.2526536
6048602103663486592,245.29708594323918,-25.59288089269204,2.920874,0.42462492
2093931938472201600,283.62614120001314,36.89862858866195,2.922179,2.384991
892348694913501952,113.64979381874497,31.88850351976742,2.9247973,0.4128492
5249119024128109952,146.77535748906328,-65.07197322907481,2.9269278,0.6949799
2281778105594488192,354.83578083298244,77.63312481414683,2.9429574,1.2568743
6270558110774003968,211.59312413128,-26.682988025787974,2.948431,1.3334074
3520586071217872896,187.46509027380262,-16.51605134463174,2.9649055,0.19952226
6007749027577770496,230.4510369940133,-36.261754340239875,2.965608,1.662416
6762701233364896000,286.734746992432,-27.67154143141872,2.9668314,1.349406
1614731957531452544,231.23232031030997,58.966142735645974,2.9729202,1.3520339
4356298849169862784,244.58075014832895,-4.692331985478922,2.977211,1.2300808
6520955322608285824,337.43921411918564,-43.74920644105509,2.9805827,2.2058942
1851924859353116928,318.2340887866534,30.226696772221253,2.9821486,1.1928167
248577867988535296,55.731412103792316,47.78739289427855,2.9823132,0.034811497
4269932382607207040,275.32505935876196,-2.9019428805540897,2.9904501,1.2370036
3098404220680931968,124.1286317978316,9.185323935788704,3.0001826,1.5984769
4314399312979641728,286.3525049765623,13.863053278714878,3.001118,0.30376935
2896572746685604480,95.07833734068376,-30.06334878363528,3.0076509,0.06975937
329384516560293248,32.38675355041934,34.98711988193324,3.0077727,0.43327308
6586825380598949632,328.4827688631597,-37.36494848913747,3.0138354,0.13039613
757565233820538752,169.61959969105789,33.0944300347131,3.0204449,1.5898306
1696877570753454208,230.1818712785812,71.83410165777194,3.0218675,0.4629395
1487434040320076800,218.01881769228896,38.30892269460632,3.022188,0.4798348
5614471482318442240,117.32353878305732,-24.859795343600315,3.0238004,1.3292952
2921635736292220800,105.75612410219094,-23.833277071923618,3.0407002,0.100087404
5786929090848333568,211.33111350491527,-76.79690699917452,3.0503223,3.525211
2162316545207257600,316.2328118253326,43.9278571769806,3.0638983,1.7368188
5971289565647972608,252.96755916146594,-38.047480863426145,3.069865,-0.013882637
1018776176872261248,143.20753978122536,51.67490604097004,3.0717425,0.8285754
4164319171172759040,269.75659946779956,-9.77415085090108,3.0769866,1.2523377
3288921720025503360,72.46212402119102,6.9613310085374644,3.0879216,0.8058183
196944217825405184,89.98371736337808,45.936700316237285,3.0882971,2.294921
1061909811871141504,172.85040436553678,69.33099194674183,3.1029344,1.8182423
6058271964884299520,185.33849318733613,-60.40074016126815,3.1038253,1.5515676
5926920079553285760,252.44682140759986,-59.04149532374984,3.1050086,1.7179904
5908713025970995584,224.79023735305813,-42.10429832458499,3.1182818,-0.095516205
1014058103758571520,134.7989643318015,48.040871471105525,3.120973,0.50758815
4676528209144882304,63.60655843373849,-62.473612611773696,3.1259058,1.1488793
5333974693006467328,173.94499364430385,-63.01986715208006,3.1292858,0.27234888
4573412435280434560,258.7578570009893,24.83850638924531,3.130809,0.34447908
2470140321630664064,17.148438895614227,-10.182882334720631,3.1326482,1.3475201
3400796031719045632,83.05313628063799,18.59421655157538,3.1337926,2.329281
6444391655040244992,300.4366214992657,-59.37600436673482,3.137527,3.1189632
6210176643031265920,234.25595511298545,-28.135058413293958,3.1413295,1.5495112
454491381981202944,42.67433778950114,55.89543428763181,3.1448548,1.7528703
5964991494281655808,253.64509209283676,-42.36233289362051,3.1452072,1.531151
1041808368494264576,127.56491125025244,60.71768972076183,3.1493552,1.1214743
6195030801635544704,202.42798835570676,-23.28126748094725,3.1524858,4.51126
1632499034644723968,257.1964366984523,65.7147909130057,3.1570117,0.029368877
4072953671943400832,281.4143730195719,-26.990782424354233,3.1594217,-0.016291142
200929706966014976,75.6195856403002,41.075746103013174,3.1632786,1.6257279
1284537517514584704,217.95693766582724,30.371969326102114,3.164287,1.4698334
5849837854861497856,220.62472315663254,-64.97617739215704,3.1673613,0.54018545
1621259036510505344,224.3950073429196,65.9325976765071,3.1697965,2.5372167
201261278441958656,76.62890153390961,41.23417207468237,3.1723478,-0.08008838
5557271829408912896,99.4402993342767,-43.19595283798712,3.1752331,0.09882474
2195115561168483712,311.32320634108095,61.84241929401267,3.1779127,1.1867034
5888394463447019392,228.07041450548323,-52.099569942966866,3.1800218,1.1716576
4084834822776246272,284.43266047869355,-21.106717827235787,3.1887186,1.3509386
2272185759996420992,322.16505269614026,70.56071944518608,3.19459,-0.22045112
5478862906452936960,102.04705816391404,-61.94011613537328,3.203374,0.4581914
399402894487590144,24.498581855369736,48.62771419048821,3.2095633,1.4348543
1278391075717325312,228.87612720122996,33.31433528392251,3.2112799,1.2281203
4942522955488925696,28.41082402017747,-46.30305481100173,3.213741,2.3134608
6005678131793146752,230.34292059535883,-40.64760760160889,3.2144635,-0.1507957
6750856228950043264,300.6646666593532,-27.70978078962147,3.220193,2.377509
2211820991085587584,342.41934656416254,66.19984964631519,3.222498,1.2832088
2429978803998630400,4.856910935281447,-8.824082129756166,3.226718,1.3905072
3561350430457837056,169.83463212005861,-14.777619467275395,3.2277887,1.3550568
5044368071870093312,44.56501351690538,-40.30457515963677,3.2283852,0.4197197
5965222838410499328,258.03844060290766,-43.240469434978955,3.2345328,0.72117686
4594497769766809216,266.6132135058437,27.717275040505413,3.2384055,1.0220034
1352588216303348608,250.7242233003289,38.92187538840611,3.2446299,1.1990156
1296713990316692096,225.4862720556191,40.39043449121325,3.244982,1.1887541
3352485999058854912,101.32182967483567,12.89474308933157,3.2463484,0.69255114
5253796346624992128,158.00593262490582,-61.68528632440866,3.247181,0.10184884
2043823929421342848,284.73591160914657,32.68956324554115,3.2489738,0.23184443
6760703042771435136,285.6527528347263,-29.880143328013595,3.2493346,0.26459694
4224225924761329792,302.82635270631516,-0.8214431669930159,3.249787,0.11145949
6000130236649730432,230.670171036926,-44.68972319549894,3.249896,-0.21346498
5843518239925459456,195.57143877146018,-71.5489615462354,3.25495,1.3763945
583151353574583552,131.69296636203666,6.418581627264177,3.2565942,0.9882128
4110730486352950144,260.50240450676586,-24.999636431200326,3.259318,-0.11450338
3748360796947806208,156.52201077113986,-16.836644983402508,3.2667334,1.7062087
488354175450563968,57.380326534704494,65.52591009149197,3.267435,2.304491
2404579570000684544,343.6623683129667,-15.820936714471294,3.2723644,0.27975655
1876510592179455744,342.50151443616926,24.60139285847616,3.2745838,1.1968596
5164120762333028736,55.811663307520355,-9.760083664068041,3.2755666,1.1661985
2921973698674974592,103.53311608405266,-24.18419290193152,3.2783384,1.712198
5909069886210174080,266.43317253375255,-64.72412275277095,3.2796018,1.3701215
4289041379340453376,291.37571419357977,3.115149121732988,3.2803674,0.58170414
48026706558487040,67.15467370962931,19.180273317307044,3.2804532,1.2369773
2082600852679281408,303.40796229720166,46.74133773743381,3.2822554,1.5570946
5136659462996725888,30.001923185332597,-21.07793985367682,3.2832906,1.8290713
2983168461421919488,78.23312712426376,-16.205534685823757,3.2917867,0.09103608
3478394889483944320,173.24937918580787,-31.85780756798889,3.2924726,1.1759143
2442861747380543104,0.4902909138850841,-6.0142504274104995,3.2927852,2.236109
2452378776434477184,26.009055057160104,-15.933680200693857,3.3003998,1.0512211
5242895960110588160,153.43377667824367,-70.0378747806419,3.3005145,0.15506268
5922299347569528832,261.3485553800659,-56.377786406266836,3.3046894,-0.06958938
299464296907113984,28.27050196220287,29.577783036034866,3.3050761,0.75840974
2977433305691613440,70.1105804891658,-19.67190790965568,3.308113,2.1698616
1575287046603605888,183.85734834773095,57.03265316489124,3.3111024,0.26148772
2084154943646648320,303.8680187380917,47.71421578458536,3.3171265,1.7915502
6351709524967494528,335.0085033956125,-80.43993881612172,3.318115,2.939926
2478112158887431296,21.00550474116343,-8.184156538900368,3.3185785,1.3057001
425040000962559616,12.285227381524425,57.81272812559009,3.3200667,0.8868861
3897724469419137664,176.4647373314568,6.528561818446899,3.3209586,1.8368912
6456322112116572160,313.70266376090893,-58.45425431237613,3.3229845,1.3746657
6880093650314169984,304.5138436900398,-12.544841401195866,3.3274162,1.1736479
2386316510063903616,347.3619049466781,-21.17228097694938,3.327974,1.4068284
786420645182229504,176.51164393918745,47.779531623706106,3.3287191,1.42221
867815979158660352,116.11171060337323,24.39777124966751,3.3391395,1.1857357
3970052886914547712,168.55974451077685,15.42922142120597,3.339625,0.17167759
4679407039823519232,60.22421880153906,-62.15912698096752,3.346067,2.3227992
725422076533653504,154.17266567485967,23.417280264419933,3.3467774,0.633281
1197588859547184640,237.18465990742192,18.141171933429998,3.348804,1.8989244
2603370653827638656,342.3978595434945,-13.592800139917461,3.350818,1.818984
511974502720839040,28.599188504594277,63.670018347664225,3.3546658,-0.027085543
3765867289804696960,152.6460490698812,-12.35445717977387,3.3550055,1.20755
5773473920382493440,221.96534284573215,-79.04482599328387,3.3622816,1.5571752
6427464123776727168,302.19503988923026,-66.18709128441725,3.3641381,1.0192785
5778842011026728704,245.08645354299293,-78.69591351848779,3.3667247,2.5643404
699870869414974336,137.66159865872208,30.96298610131605,3.36875,3.9469929
3662636823132300032,203.67206658148982,-0.5956181019830046,3.3738446,0.3116889
3312744219988782720,67.16608051054888,15.870784455320392,3.3779078,0.39932775
6112195451032545024,207.37599656289228,-41.68780286870546,3.3789372,-0.26299977
11166438229308672,51.20302758439933,9.028538893521931,3.3823738,1.1385627
2591891443195067264,22.870999185961374,15.34581754691887,3.3828592,1.211947
1421593566062037120,268.38296843103956,56.87299266128546,3.3842714,1.3848119
872128538640246144,113.98046139731666,26.89527337662016,3.3864715,1.8178422
2266693630693936512,275.2720330521275,72.73127780355625,3.3877175,0.83912826
3683687763520080256,190.41238427870687,-1.4496878251279033,3.3912315,0.56702757
5537302945910490240,118.05423048621645,-40.575748984529646,3.393327,1.2631924
6002777448326587264,233.78509347030356,-41.16686944253292,3.3973818,-0.26215386
6801963487915169920,312.9553322987257,-26.919143946973296,3.3990402,1.850532
4871775051598300160,66.00955538338754,-34.01663400435644,3.400128,1.6860547
3312052249215275904,64.94888616843296,15.627538192852759,3.4027567,1.2049625
1939115478598580352,354.39204130799976,46.456276552702825,3.404353,1.2695382
6425343818681031040,311.2390853775673,-66.20316637313928,3.4054875,0.3900833
5998019895874780928,240.03043321410547,-38.39682619869986,3.4078684,-0.2772143
1243381938292692096,207.36890789539856,15.798083162203483,3.41004,1.7514839
5330160246631998848,136.03835273422885,-47.0977749570303,3.4186177,1.377886
588551501854159744,145.2869906228765,9.892141951709274,3.4208007,0.75040364
2717594072113956352,340.3658528815996,10.831311075878627,3.4208996,0.034724712
5199386085968886528,158.86625302656304,-78.60773860956509,3.42169,1.8184111
5300534077635861888,137.74190406346486,-58.96684016755167,3.421808,-0.15955353
4156500578347841408,278.8016989610905,-8.245466019291719,3.4242194,1.5066714
6109087784495371648,207.40398070198327,-42.47381501215476,3.4261973,-0.09446168
2461150714560126080,27.865310207287475,-10.335213090796154,3.4277625,1.3258708
3683687763520080384,190.41242708810614,-1.4490230625523142,3.4332993,0.59854627
4254395871029677952,286.5621591057804,-4.882960200216354,3.4336429,-0.047222376
5512761468416162432,119.1944354921627,-52.98224123127124,3.4414794,-0.1348238
5273030069128572928,126.43376105915713,-66.13756340421502,3.4457974,1.3434641
805881416880407936,154.273151903808,42.91419397562115,3.446242,0.14738464
2658974606111711488,349.29478470898414,3.2823685553650206,3.4492388,1.219346
6913577284069471616,311.9343288484159,-5.027879830542929,3.449377,2.204833
216172202295911808,89.88240091334609,54.28410268168888,3.4518437,1.2357638
2632117385335567872,348.5808228011476,-6.049875052865991,3.4539876,1.9112198
866177431955478144,110.03059448904996,21.982238707455554,3.4571264,0.56331587
4584613194593381888,269.4416075906706,29.24779516999184,3.4648023,1.160064
5164707970261890560,53.22829341517546,-9.458168216292322,3.465752,1.1402977
3827873938815011200,144.9642118182715,-1.143088703608386,3.4662993,1.5205231
4775977077371116672,68.49943929352415,-55.04500922068205,3.4664958,0.016228199
3796442680948579328,177.67712091756832,1.763518531662046,3.468565,0.8189659
6002777448330124160,233.78480782543784,-41.16675206323056,3.4685807,-0.24148607
5250032958818831360,146.31159319122628,-62.50786736246062,3.4711742,1.5032215
2965792913525710976,87.83148955157748,-20.881971538960876,3.4712873,1.2782393
4937200425857908992,28.994282975057555,-51.60756961156581,3.4718022,1.1124663
6356375508718385024,325.37028223776923,-77.39112030905962,3.4732316,1.242408
4609802834185436928,269.06327056542517,37.250566408097306,3.47414,1.4510767
3305012316783533056,60.1700400180681,12.490288479392149,3.4756324,-0.02798009
2964000159821218432,86.11439122579156,-22.45002336420253,3.476823,0.7528229
4081642115877635840,286.1711290600682,-21.741755781309788,3.4801962,1.2185223
4296708789290712064,298.8285089900959,6.404626612168723,3.4819748,1.1103241
6513525544581729536,342.1395041838119,-51.31714292378511,3.487227,0.2714889
4529285391533766400,275.9254783115971,21.768671633992867,3.4873433,1.3914938
6709267613942522496,276.7432910812464,-45.96869558670535,3.4887385,-0.120500326
622052899598187392,151.83312977678483,16.762660412755842,3.4907143,0.12643838
5583216215017531648,102.46019909902277,-32.508458997835874,3.4911032,0.05365801
6020624858523492352,249.09371382836378,-35.2552842007589,3.49136,1.8451686
738259665062428416,163.3283586008161,34.2136536280549,3.494125,1.299505
5267405895350690304,107.18725486658857,-70.49844750153386,3.4989178,1.236007
4125171197089493760,264.39647046594615,-15.398818635694653,3.4990056,0.4560144
873035017257455104,111.43103524485525,27.797701341122824,3.50655,1.2394216
4402474042572385536,237.40470512724517,-3.430337302540748,3.511335,0.028847218
3314024566919613952,65.73422490902678,17.542390757517502,3.516044,1.1873329
2720428303852574336,332.5511396899003,6.197966828673597,3.516526,0.19628263
4672726716408826240,56.05317542343257,-64.80654280373156,3.5165603,1.3227131
5308225539451195520,149.21548431065693,-54.56776992491004,3.521229,-0.0013577938
3296627028792695168,73.13318318973232,14.250398248921895,3.52523,2.4955971
4840356816072211712,63.50072823564913,-42.295271463682425,3.5266554,1.2994406
3337991583943473280,83.78449673650563,9.934150110721673,3.528103,-0.14241743
2952868119987647744,103.54687424806049,-12.038691754586718,3.5294538,1.6721218
6828125061423674752,321.66677580627606,-22.411214998498547,3.5300386,1.1391373
643819484617141504,148.18983474754336,26.006706191116002,3.5301552,1.3946259
1977100856572910336,324.01079818650203,45.37459068778563,3.5311058,3.6234832
5338833263117260672,163.37423881457266,-58.85299792655974,3.5334344,1.189028
6161403234933741312,202.76097264117234,-39.407358352345675,3.5339127,1.3142006
5318547273548061824,130.0731005351964,-52.921814838154795,3.5350146,-0.15029526
433103132037681536,47.37522068555027,44.856842474273094,3.535792,1.1854105
1986628812013105152,337.38260044640924,47.706882023498416,3.5363603,1.9957726
1671148277108755200,207.85808233061798,64.72327753159793,3.5380037,2.257103
3366754155291545344,106.02717676046669,20.570294274158407,3.5395133,0.9869275
2996171698248699904,86.73885705541909,-14.821953605720934,3.5410435,0.2437489
5971244451311982336,253.08386981981704,-38.017636551986286,3.542674,-0.22109938
2139664063041544576,289.27614437073896,53.36900495687048,3.544013,1.1856759
6093220251160674688,214.85084131644513,-46.05811713873148,3.544546,-0.1571238
4822106194362165760,82.80326527079693,-35.470650672179325,3.5456567,1.3219001
5935906628641616128,254.8960413402936,-53.16034251142705,3.547944,1.6305463
5855802671046171648,191.5695494796672,-68.10814700338375,3.5488756,-0.15826988
2502847975056102400,40.82449887091414,3.235169345348113,3.5503135,0.2172277
4870527586937201408,64.47392596972604,-33.79837213753377,3.5517442,-0.056988716
5521599549054493696,130.1565070492401,-46.648720227436435,3.5536344,1.1115923
4936685751336237056,34.12809888310582,-51.5122651790229,3.5560112,-0.08851528
5337891256535666176,167.1474026341081,-58.97503165727452,3.557437,1.4040642
5828952940687722496,243.85949430582085,-63.68574245974316,3.5603364,1.2776954
4878631812268014464,68.88740308086244,-30.562397782195685,3.5659256,1.1686037
2493390319631956352,34.83664886460604,-2.9787036389443307,3.5681472,5.59058
3019816764523863552,93.71386334648815,-6.2748597203681555,3.5708857,1.4930692
1931192500887330688,345.48038407430573,42.32598623163029,3.575974,-0.008019924
3312748824193704832,67.14423196264237,15.962025308010457,3.577121,1.1619499
3168265196643846400,109.52303150106083,16.540225963939488,3.5799253,0.24518347
1064092789129355136,142.88317471411838,63.061979025953285,3.5820162,0.5467346
5173421634271199104,44.107223636728506,-8.899117343536275,3.5833347,1.300211
3207534529304666240,79.40154704838251,-6.844450161811125,3.5883799,-0.034028053
5300734910309994240,139.05006945281832,-57.54153282068637,3.5909956,1.9417825
6518817665843312000,335.6844004512271,-45.94804349249061,3.5925784,4.267953
4757601523650165120,83.40631067329583,-62.489769239431524,3.5934615,1.0495744
939307084189685248,103.19723612430526,33.9610470125569,3.593621,0.25687075
6203033940614597504,220.9139848128326,-35.174458280736005,3.594247,1.559411
5912398348432135552,262.77412911919896,-60.68428368485731,3.596028,-0.026394606
3174163561130003840,69.54473362633105,-14.304709387338377,3.601026,1.3143642
4990516294443333504,2.3534338435390842,-45.74822211784421,3.6017847,1.1949651
1273423791421021568,231.9562807016411,29.106103677611483,3.6044285,0.34989166
2090687795056051328,282.5199906501613,33.362650393309416,3.6048782,0.21071863
5642935536248627456,132.63234221962838,-27.709458050234254,3.6095452,1.4735351
2891816671700460288,95.52831507928491,-33.43663025921882,3.6113985,1.092516
916230087468692864,125.70865948297298,43.18768339881599,3.613737,1.7807148
3214077516844988800,81.11923705133687,-2.3971524975189644,3.6153696,-0.22188401
2365464065885835904,3.6599461564529565,-18.933189798652894,3.615524,2.0311046
66526127137440128,57.29068893293528,24.053211829998986,3.6157947,-0.036376238
5775835843156608256,248.359945607511,-78.89749578943699,3.620061,1.1363041
2059372363884259072,299.07636376369845,35.08329669254902,3.6234016,1.217066
5236306071562633344,176.40065646582843,-66.72860365116325,3.624794,0.30536938
6265374394490973184,233.88187249166222,-14.789500781858125,3.625443,1.2459273
6539947667988856320,347.5905760162791,-45.246834538955106,3.6254985,1.189776
2392584791494639744,350.74203460091184,-20.101016671995655,3.6269598,1.3260231
3992011061833780096,168.80082789260484,23.095482313567242,3.6306431,2.2561414
116339982466340736,42.496308810421745,27.25998890692297,3.6328406,0.0097949505
